Rg_squared,Ree_squared
4.388823767040038,4.3461862764070816
3.453620598966062,3.2095468985453977
3.7000818078135165,4.305057279705636
4.305963196333836,3.942388629209347
4.061211320867507,3.9348109203736072
4.477083030698765,3.2966558661030376
2.482275519373649,2.548483897193421
2.4526423213125077,4.022108980398173
2.08322553877348,2.434535322777961
2.0214335303060573,2.6780713866344428
1.6684436927359538,2.5433820824122364
1.9361534206614048,3.9299104693396316
1.8642777391650207,3.5582858747473125
2.048113373510016,3.058575517357909
3.072699025754559,3.3650983601597204
2.963145572679696,2.9211666800155314
2.7845941916759123,3.1223014970294116
2.886195978124853,2.6295692654526306
2.834716263737991,2.3193242154462155
2.386706244711294,3.1962337919427597
2.480231925200384,3.7123887774100837
2.3104070623025272,2.476448242772733
4.047639721400262,3.3390233737833483
3.470368042700366,2.840048424237068
3.884657894837418,3.819983885929915
3.7560334227851473,3.5622055291642027
3.335162108583394,3.3777104945604606
3.4712330256417445,2.4739073375078533
3.401332768060292,2.8308993311188857
3.9978046349707665,3.2667154013370805
5.018151453580945,2.9301861149178876
4.486799060152128,3.946626615181458
3.84350237384887,5.28399910498797
4.17195664540581,5.307168668007364
3.9763184925883905,2.8789239018806256
3.9982336485465626,3.3054177331150782
4.712709923203174,4.024634025154285
4.660201878975267,3.6199881070518956
6.030588487593027,3.6029719402945517
5.623423587795609,2.1830984312728674
5.746411591967613,1.895797029908465
5.247053189302815,1.756456053830334
4.32390182373117,1.4826745617028934
3.204517558715415,2.0646093819379985
4.195364307450211,3.569449492593378
3.061216990435402,2.330019875880126
3.3748504104696995,2.135982740615873
4.345802654490423,0.8202636054848575
5.668762685836957,2.785827313936352
4.942015938934276,2.113408167190812
4.581810249134052,0.49926790742214067
3.892983829048166,0.8448643252055632
3.841288855243287,2.943747266455432
3.785185863092591,2.408437360986696
3.6007655715962317,1.1319948073150954
3.1562911461552843,4.324221917268915
3.331445059100521,5.222677893989612
3.315774410963058,3.637086647493163
3.2087994347447935,3.063402123119033
3.2520187808119734,4.774207037847248
2.5424632181142486,7.687533835429349
2.2511866797870623,4.599158468855023
2.0464252197124484,4.18089618538238
2.3825787837090697,1.6474513949925864
2.7681075889729345,3.3561768905156555
2.5981744425651625,2.9573926177391883
3.035307747564188,2.2225145654039267
2.9964430446808157,1.7254508584674255
3.443908907797025,2.0701313102072163
3.2983381296430148,1.8386443636524206
3.4552072748840854,1.0558849344363352
2.700584690531959,0.5731176295809668
2.090466436060974,0.31444665412729833
2.2508786133020164,0.627787248906543
2.533718620454986,0.8828400781624168
2.1965771720411387,0.5342480790091066
2.4224397686300767,1.9350001508878591
2.0183066514174275,0.5782164046770646
2.2656468717150857,0.5634413124017215
2.696075550065591,0.5552381737795855
1.9730055024068693,2.5799871334066324
1.7625550662344913,2.022566953039373
2.080533876678716,2.824142054920742
2.1858484030554823,0.4961909522339205
2.0253742132452706,2.0759189279872317
1.9880600660217047,1.517326736535324
1.6751222381038113,0.6250811612042106
1.6508957423568769,0.9051551207729212
1.7343614087580241,0.6383361772294371
1.8171598920255998,0.6389641760145857
1.836920466660257,2.297184546012332
2.225417990374525,3.4202104131294533
2.498871584276491,1.5370770826596214
3.0691855606626106,2.292038797788919
3.111755826899838,0.9719979574018822
4.101987226352245,1.5385195985154496
3.9453405697010835,0.8655185268058609
4.041946982011747,1.1519562655050777
3.642007179583195,2.063461221280022
3.28474820118684,1.4785077610397366
3.0212664990919484,3.8220302949923735
3.2992446396661843,1.0826490259024126
3.145408941949889,1.169271864834073
3.620864467826177,2.3294962075638637
3.2933742362121268,1.64738804995892
4.4118827607320705,2.0640290961551386
4.524591718629051,0.8239547860215488
3.5002731999575487,1.2599622314482986
3.9001159005141175,0.749023553798466
3.5087320890813363,0.8506013029695261
4.079296301340181,0.9601732932380038
4.014823633725802,0.9483809432356658
4.359521868236885,0.5676984536154492
4.810708919147584,0.6292771854437298
3.335824888884821,0.7762112759281905
3.7283763497768834,0.7992973762030751
3.4923527682305977,0.8320190823567977
3.913845236734004,1.2636079784289365
3.9244893732353003,1.8202515650882702
3.6161885064182475,4.222494185058224
3.909202658602451,4.020564694015775
3.916655498644007,3.384934223865926
3.507175105106846,3.313135295279622
3.771017091492047,3.177059017794818
3.922833622374064,2.610847082679868
4.79475708612487,2.403608626436892
4.6245389020811745,2.360796279447243
4.819142029187751,1.4749444003025616
4.951872620146011,3.2721718209760553
4.828799726670439,1.9263190093463436
4.399986693492302,1.368222135654392
3.7464536157815123,0.292450494982436
4.089672223929577,3.083765578980092
3.373060490705547,3.3789063901896412
4.763114933086477,1.839980430384017
4.128966368298765,2.273926708516015
4.438254257620477,4.512349663262341
3.9475303235959043,1.524544349950375
3.837460384869257,1.657717397776878
2.4364268820978903,3.010480280947604
1.9061622936839242,3.639969508499931
2.272409681226111,3.203468276075
3.7699808799801855,1.6070096841036872
3.9486538187092957,2.1410403291179705
3.226103494354963,1.8645738990817904
2.893562807685954,2.040612751335175
2.8520516940457963,1.9357036454317154
2.2235022777049833,2.6162204684851673
2.648268517243822,2.3656306096220305
3.5787191852914746,1.7887215566624945
3.708938302347642,2.6628601256118287
2.9126358867422786,3.479709882535772
2.6053607611851555,2.4474087699361604
3.0819606061364495,2.24886503230897
2.7626068053088066,2.2520954717165864
2.0155518292184658,2.259891389991253
1.8337853574084992,2.6556992772879227
1.6386180577276395,2.8065286445945645
1.6231284328241113,2.8495414843024633
1.632892147488394,2.3223319835137914
1.8534431560806008,1.826736658844311
1.9082160925611003,4.036404093860483
2.0491982159706263,2.730751632477805
2.085248430445245,2.771986300981567
2.463589567223869,4.610064908061759
2.3898063810623205,2.984632577504783
2.285104334080299,2.8188537277177517
2.2285324355842775,2.354463069355063
2.3704845637058134,3.002799954331806
2.032094801330696,2.927351184355075
1.8093490872320324,3.6440485759067656
2.2639224824984634,3.7618881230969805
3.281009584282179,4.163123306791249
3.0214943385443163,5.1605424678418785
3.037371541251954,5.107783159372104
2.964792317134581,3.5010052044072495
2.616510319632531,4.176048914293972
2.1271961378073785,3.426912694429177
2.609300088025256,4.926733006891482
2.618614028653373,5.469068544349284
2.3361262520432575,2.9406195827210126
2.8684078094776853,6.691386732111141
3.8633384711878453,5.794521632793703
3.751444643624999,4.279448978037692
3.1216399499143543,5.313632033615306
2.60935868162749,3.698287913348622
2.956057671382774,2.7193061330695514
3.2958993299998167,4.790022417615546
2.935101886482342,6.781852080803446
2.5045521851242785,5.528964874993335
2.6061330553779634,6.792335500454158
3.040736851609471,7.439196215655329
3.1053823808513354,4.850473207955531
3.600625848665485,6.458925807762682
2.176426513114303,6.743178774115449
2.173885313058926,5.28638888017872
3.2466494357556006,4.7360193577629275
3.1915740365642167,5.097406149932851
3.035383854646945,4.756442745920197
2.9767863711709763,4.0051734475219405
3.063816037851333,3.307498688870524
2.739955121679325,5.086377217626762
2.6260706393848667,3.6609743153539966
2.6510114652107797,3.21713724258467
2.3544317645185866,3.4019966707447225
2.6865651814397857,2.176132555996446
2.939426249953728,1.5159167957236264
2.323152431807042,1.6830500295773163
2.2978610883850017,2.8461641985087596
2.285572686799519,4.884743013945126
2.617943341345417,2.8184026172494328
2.4859257091995466,1.4631006572472103
2.1046195957174265,1.0733787748121273
2.3663347098340957,1.2646990026661484
2.949191270963005,2.560615042429859
2.997951208448729,3.868052208258078
2.716684921180524,7.475089566656209
2.798422347022264,2.0211536100978265
2.215308162240455,0.7302125169776588
1.9213530361842375,0.19354878182654378
2.0465539160330963,1.2954182038274809
2.5135991652200254,0.8788201979005095
2.933709711166578,0.7658219464101421
2.9007241240387973,5.7755772288955995
2.6156561832538614,1.5410094471235425
2.309811226911469,2.281706988044917
2.4637420298438206,4.045011555392421
2.2562886544792944,3.410254046379123
2.8803573979880897,1.0097245409811109
2.1749537525617555,1.9046434676732957
2.2531019552053264,2.0027336666792053
2.3875360285931806,1.1808722457826661
2.6186657155720656,1.0593494807054071
2.2929898127228214,2.9522398068220355
2.0305095435958043,1.278247139906
1.5705204380607622,1.1456785787095782
1.8924142480781145,0.9191459214703492
1.6724246495394002,1.6733154339913767
1.8132464339751067,1.248125223502953
1.6831200898042489,1.7364345272324186
1.8868684985372781,4.433194432706443
1.7782347700106957,3.145113546487721
1.8080043863741848,1.2559578060422751
1.7507372376910815,1.8755652995087644
1.7093282636600764,1.326134519406935
1.737867458742174,1.2155939615336706
1.6422874153059064,5.70053786439621
1.460573119550545,6.024152228965477
1.7997794567146352,3.467606002364448
1.8492790697248387,7.203550205561498
1.7415832917028446,4.693625538832066
1.6529680031124363,6.25833789249009
1.5734873576257942,7.554229257080408
1.904107852005337,6.173166408852012
1.601370545565135,6.747161519848532
1.7403534621025207,6.188806614693533
1.7469722568789452,5.814719262898564
1.8942243025815708,4.64504943450288
1.8391587371006606,7.649914724154826
1.925875090601477,7.309361049192432
1.843769774882802,4.963473732916611
1.9787844230193508,5.7884018535610835
1.8682606231240575,3.6612220265362936
1.7751734975700495,3.3909353797755557
1.970385631920153,7.338998082003911
1.7062844912347113,1.8274079442886801
1.6940311988734682,2.1576758633529067
2.015597951371086,2.3304042036219386
1.7562182648761513,4.90167242271491
1.642895582508931,5.809016344352358
2.5209569069977387,9.001343300394694
1.7915056858548157,9.287874667591552
1.9721867806063251,4.028313017189248
1.6652564555702474,4.50144821247909
1.9187902246685977,6.1027694337283265
2.1314080862895306,6.2209943484958785
2.5579354591468304,10.740100677511691
2.8006848874470736,13.981396411709511
2.264054807058744,11.179227532398329
2.732929397037994,10.13397126888691
2.7489060678310615,12.839176850606293
2.322155211843865,1.5531320146044578
2.090531540473917,1.8808981736971333
1.302783798906067,3.9126440486261913
1.1921542917618084,6.324161841629575
1.413594851974261,10.48488740972266
1.694296217869257,6.00351782344751
1.6189676673964513,6.196866197265592
1.2942471244998501,3.660048323834019
1.4338170187454362,3.155270322928118
1.2730919232211981,2.440652681930956
1.4163691975304038,4.665471625638929
1.4021267034113407,3.888867230303731
1.525206667922412,4.952025145332527
1.5422590426496388,4.788485301182902
1.5642245944003796,5.134961446474847
1.4828563002763586,1.8679045529154337
1.3821136608321132,1.460662776231004
1.3009173937428453,1.227974769740797
1.2688387557054341,0.5619867423295233
1.3662316782717718,0.7082896585061462
1.441439026007335,0.1420241504715456
1.4908335486560882,0.4339240746023201
1.4316051201396516,0.5320496326478406
1.459503013565887,0.4664256958609805
1.5455800167936675,0.42551410843003623
1.5658569104010145,0.18732633510618601
1.515396673303957,1.4747981797117973
1.4573748070048946,2.625004126597915
1.5486237026694978,3.0897304440295557
1.7754474550666266,0.7503440024405315
1.6893658106087595,0.8036951353211776
1.6187876896515339,0.6921908029492876
1.5948761034391687,0.4342010036775754
1.842339822506987,1.407347097697098
1.9416956388949103,3.8653499032916585
1.9066373235343592,10.614634791621938
1.7950196422832738,7.8496958746382575
1.6773389352105532,4.992882328965663
1.6684423943040863,6.284405721699159
1.784300372677304,3.991264825895783
1.5992028902963822,3.672935589747354
1.6677295568221588,2.5076626192547025
1.7199438275974925,2.957586965733995
1.7472393720420107,3.493599331552332
1.8399508092178651,4.220264366468257
1.9813483616144059,3.1650621403546353
1.9056123929116935,4.903288839023446
1.6604065741957432,2.1655470786759565
1.472159572767972,1.5037871335999284
1.8507474870311975,4.6728830264569865
1.8991168285891364,1.1718877659668578
1.7268440896204444,2.315856498509902
1.5249416801064621,3.505713633575297
1.5043145894231804,3.9413439249358504
1.7643861138101442,2.4250009018905985
1.9816668496866643,3.3548286867844723
2.3100547183143063,3.3236639467192077
2.1779800694448297,4.059253124132795
2.3779935134157384,1.3007722210378603
2.528131677261413,1.0215629000283712
2.090193480172235,1.5634833332780005
2.1747559264526517,2.689451372674071
2.7679664570632645,2.635568746736695
2.4434596905313484,1.0270531695141472
2.4027018755624527,1.5547256260913542
2.7195368834621703,1.7550192735618566
2.666539413599067,6.86007246113968
2.501253441001061,6.002539954251972
2.5424075723130466,7.353758913342062
2.8673633955898747,7.168116446831846
3.0438342051842193,8.118637677726838
2.319041189391876,6.937801845781223
2.6883518110966955,9.24505880134916
2.7566452946102733,8.12454893634117
2.6577827282379185,9.215488020400016
2.464273625368059,7.289059154351207
2.490548135918319,9.176200439818786
2.2079121316829844,3.9739034444665435
2.3004715858450946,2.7108201182579847
2.2781805217913957,2.9357779812958285
2.4347354227546174,1.3862923584465534
2.383000582749379,1.6683404683261784
2.2114029531444994,4.201695347205714
1.8792742859824465,2.5319470122576746
2.1509389216236046,1.14011903495026
2.0908622099289103,0.8845971333622096
2.416114628128084,0.9500679260272591
2.082656066328985,0.4908268694589992
2.0340190825416986,1.3619291951627588
1.8296030850015754,2.8808813707133254
1.9683719163255944,4.797872546289966
2.776805363769914,10.66459160488472
2.4977898684183883,15.431092452901396
2.469007969600301,12.71044598307435
2.5630639941995352,12.869493209318762
1.9449039696899544,13.638339386685402
1.8977058155331326,7.237793560307409
1.5131517897880198,10.827214029519894
1.8555372135595334,6.737295973780647
2.1346734987017406,9.3155352782656
1.7237394535415698,4.728992505270583
2.0351615824688376,4.113589076732808
2.292676785144718,6.386444520103396
2.275764630989087,11.301442456385814
3.061112525657965,10.055296970143957
3.8600087133563283,13.13386902644703
2.728076010157532,13.115996288741428
2.511222237172882,3.062906815209786
2.3687600865212572,3.3581689017683516
2.7847673270234643,5.230690439829232
3.070980017271242,5.827434151620366
2.9201796652381637,3.8361047940109074
2.968511400806615,5.741799297457476
2.88185187260991,11.824416385117956
3.2749860048493415,3.7277827212382277
4.009282535596137,10.52714950225004
3.307268433335134,8.911002968030516
3.1842392683029175,4.620845885460767
3.5603250535391893,4.164742412746136
3.8362072729926093,3.2966420136583565
3.6422815828593484,8.133379060914251
3.769854603814939,10.231971178887989
3.7874303557302644,11.136806279461098
4.00733877617218,9.167066588166165
4.2565805324194415,10.297262447551475
3.634466936058025,7.8529974020696045
3.729621139981077,8.635252628937678
3.7130849620570303,10.134171640411807
3.7965492817470454,10.855182588641185
3.4660417542397277,4.7246756649956865
3.6426489243290097,3.916962752298346
3.839540977242798,9.720880499972054
3.884275028055353,6.752828059871717
3.3384058929864557,10.507391162159422
3.3138217156095724,8.63563376611296
3.182355729944032,9.708463102304506
2.7522063733866586,8.393627551668942
3.121419056957232,7.890059169154995
2.407381739629352,7.968923567202694
2.975485517403553,12.175986606234858
2.7694747921042016,9.009556921869319
2.981758877628773,10.248145540123232
2.8632264508426584,8.301267161756698
3.1641033534770426,7.077761952917228
3.219112507182868,12.780731032114602
2.680041259687307,9.472471483773063
3.163729248247592,6.9518218360008746
3.822624223612024,5.559754921365823
3.0029706828456595,9.283177035033304
2.5028002509990563,1.9426878009895177
1.8313511880332711,0.33564524222657965
2.3405647010707535,0.6530388799804001
2.274276593643985,1.5671582915166624
2.419413723619997,1.3993177269278476
2.528986523332803,1.957354570992166
2.8499392409712376,2.0770389368417455
2.3481377578561617,2.252206031531628
1.8587952122578153,1.784700019402763
1.777439017496679,1.4436003845735854
2.1212256708148134,1.869191555319972
2.286815215562498,4.232738726659818
2.486757490611059,1.9769322592665617
2.134665298739753,4.145702846499489
2.5388358802126603,5.816532689645101
2.805655295722324,4.722656840137063
3.196875055283183,5.8516032447280395
2.8995603678878834,3.08916554551638
2.9670888416328536,2.4283312700820403
3.136762835209984,6.3544392231761435
2.3011539540063577,2.634805521476565
2.051637981317464,2.8235703323259855
2.0315831161811206,3.8403899367654617
2.1977951592737712,5.029035383784105
2.4429079736193584,5.543941087631765
2.2272149724356307,5.586452882908134
2.8293951494591214,3.7254460130498046
2.684039834562851,4.453199321317015
3.0140438914854997,4.039592961389872
3.09455028275981,3.1426396749112087
2.7024400496020617,4.672845918744372
2.841036121329031,5.677668154952698
2.25338808918079,4.427890947725302
1.8698900523642237,4.420966272066892
1.906906795691088,4.089535307953668
2.2782222314996265,3.1356570485659176
1.7787980263473397,5.543765941494939
1.7585460125004568,5.958888318293475
1.8693225995503544,4.647347650107122
1.967817643855116,2.95174947280033
1.735230172732004,7.581649250874989
1.929660284050731,3.8096539592452814
1.8225906255863684,5.980667985772925
2.2678412181515264,5.237837138449834
2.500147284421272,1.9326670303510127
2.781351625956719,4.850292579341442
2.644369754890435,3.0218865361348577
2.9014177817499336,4.295812610426083
2.895853679826527,5.476785756784238
3.2233670402978576,4.0490836412664635
2.6211875613816202,2.501574547194707
2.2154629756276023,2.4196537757985084
2.5739342142706327,1.7079072847337216
3.128742634452705,0.942876219562411
2.0409881068412274,1.401721105906347
2.138309988937649,1.1617916830960553
2.4918842197810123,2.72595419943913
3.681723938463722,5.930013133393061
3.0113218801974453,2.440788635933643
3.042223194520609,2.719318321038159
2.658803634283235,3.5472412240329163
2.4273005970473394,0.9479885935717256
2.6029524021722796,3.084007579964293
2.80379663311867,3.081325165695091
2.3925442256782525,7.07364473920785
3.1371661298051725,11.474405477406435
2.3041084823650264,9.154483047787835
2.320585039709025,8.518364219527541
2.733582912866387,10.478916003814675
2.7926273479073442,5.883033650940206
1.971795686154648,11.089507653549902
2.3174574766907665,12.070983500736077
2.030985760617764,11.522934669813424
2.053745224106322,8.890624126022487
2.133379563048558,10.723492528109091
1.9116225621560248,6.067157372772499
1.8706351146724904,5.703749988086258
1.9064681403413664,4.177391793678055
1.8551388663429782,3.5221265485081545
1.7276806017153439,2.732086227332786
1.721219040422286,7.529750355590522
1.7772053446695457,8.431997731897866
1.561032648958316,8.90626787537991
1.765833613241596,11.802633397066131
1.6658789570813988,5.770482288495771
1.6418100432259182,9.707853954928908
1.5487740110328738,9.319587474331058
1.5941788024069699,7.472763943417306
1.5027240411655658,5.955181557199069
1.53931419976853,3.5936752423243803
1.4844980623423556,8.821557301940231
1.4543361612237418,5.9903869146319835
1.5636484977138232,6.4230914450163255
1.5952197244865074,5.897013273994389
1.541074914884221,3.917809790009642
1.778897147800113,11.600927885679994
1.7703119167765244,7.940900039893904
1.5825369973732373,5.971765607922009
1.4234832046229555,4.576653916724865
1.4983045592418185,3.780118675841152
1.3124513910798337,4.120144894480347
1.3110871736371401,7.001606973794935
1.3166007595666276,6.13011708567592
1.3616871048110757,11.044242890784517
1.5079492888379107,15.46645119687588
1.4503545167366898,5.251729918852618
1.5235364753986553,6.959108213244747
1.329495655060481,7.953874806682734
1.3536621039876569,8.048694203630987
1.376737638999611,8.344119415625983
1.2406409624808257,10.654574983705572
1.395043167201522,9.989471900831859
1.278745388484445,9.057601292681511
1.252454707212123,6.443251516530438
1.2946869385410043,3.196675397083496
1.380366732244906,4.792139095560742
1.527095304266316,5.793299254618489
1.514388455794408,5.045864680571185
1.60866555408341,3.7561003045472177
1.6347037299121903,4.053471698687247
1.6599048259091813,3.8309964860335555
1.5359046720030614,4.98039099259131
1.7198236891890823,3.4403970810317333
2.1114993291785544,1.7559195618196668
1.946643263539206,2.3278549852546035
2.2283036991748273,2.5398904926448864
2.17119771911121,1.8989868924879971
2.062054485755421,2.481639128839163
1.699756959185353,0.6685447324203189
1.89791655549032,4.456279987051914
1.9087367197218348,3.3129074649607446
2.1538996726311868,1.8297430955045115
1.833155195699089,1.7100818835115348
1.7331689192281168,1.1734750840080324
2.267778297951663,2.141337569072732
2.0887481162704553,1.338438408719412
2.636875264798244,0.7530819044152146
2.3539390639778857,1.3055926490508227
2.3225652616654826,4.833885179951039
2.6773597953247723,3.506090855307832
2.3180301208485123,1.9916272219777653
1.777320154135841,2.278673106723602
2.0530203492396253,0.836618792777827
2.3557859365283247,3.557023119791225
2.368551553790785,1.8975947540827889
2.5187393585126534,1.3935780704277931
2.2993925289067145,0.39985472247059306
2.0568031882680327,1.731004209322137
2.2270399157493608,3.5125768834006976
1.8919629602191539,4.717721449533258
2.5246971817344517,3.8364909846709594
2.0502689547749564,2.427509143458394
2.1035232771745562,1.7907325867713695
1.99531452775774,2.0812000418991374
1.7802272238472734,2.206038373975616
2.462952339685332,1.3505367122542253
2.62393119781711,2.94887751533048
2.2520548402577836,1.1943111555340238
2.705389846807788,1.9456464733153211
2.670999647562009,2.3402451773879562
2.4087223218486065,2.2679740097123755
2.5355941604287127,2.489017734366726
2.826509107302962,2.805106107148859
2.382449575740358,1.731940048230399
2.2452297326189816,3.34310808353257
1.639916221172016,2.045221367681961
1.893466985800045,2.181805084185328
1.9312134406554287,1.9137631356443876
2.0641669562790406,2.468709564069286
2.010101116670414,1.48625073029649
2.132933804503701,1.5349283126779625
1.9207615362959958,1.8551881500170566
1.7412546779275138,2.182913492973526
1.8424309127369154,1.7413469548082503
1.5722651967847328,1.5176169097742331
1.6213969289777603,1.508755971704673
2.04347884815722,2.340225846769556
1.9636221658126964,2.5430106116778575
1.8539737670286793,1.4636324930567213
2.1184517279030586,1.4151282846956406
2.026921203204222,1.3832765817145543
2.304420045530268,1.3503222667171855
2.0474339600677376,1.3150940108985765
1.9409758014554617,1.7373510917261683
1.85639957123028,1.0957952678754879
1.9826371379719927,1.4605247567690327
2.268479109156167,1.8259694884083189
1.9883483931372394,1.0302423946638015
1.9222094047718046,1.1726505669531804
2.0407977032328777,1.088578437233437
2.0940679380293292,1.8456770838157013
2.064140153815191,1.6219472990556483
2.2530853481788844,2.202823102780499
2.2321595350766312,1.6643653364083235
2.1470450172045052,2.5944294108495
2.1198699739839517,2.564209416346003
1.9935050752250647,2.2988850514153114
2.081272282547326,2.66248936631024
1.9023913663222511,2.116250570180455
2.0534594058585554,1.687960439336166
2.1610815644849803,2.8877118207073096
2.1325343137725343,4.142517004061119
1.9136047558263287,3.4305341154470312
1.894250474677088,2.5965362229175213
1.8848390253354175,1.8455996712783787
1.9517587488330275,3.1041477650165348
1.900206596606152,3.3814356022055705
1.8819693784326013,2.7528214590189606
1.911818843543604,4.060601114781321
1.7290166292705942,2.4450401317665325
1.8437665192687562,4.088757164001663
1.7061555747061117,3.2541451104117556
1.7975270495840336,3.0077911748449537
1.5533262718169887,2.074404648051896
1.3346325416697256,2.6053172041756625
1.5019598509431085,3.026797354878127
1.6879013591231065,4.219358303584158
1.805121098168468,3.5877785521254424
1.6052476614775966,4.5987617054243515
1.725851783852862,3.4205671322206967
1.845556004580272,4.712879733985176
1.8662407878773866,4.485860503207789
1.7319364633791174,4.440370828197956
1.7877509373997065,4.207836781004119
1.5461632619147812,4.099447444589032
1.5590664068529738,5.1719399242947475
1.6209418151938797,3.7609513046502343
1.7552246675689556,4.2593849943296505
1.8339591752955795,3.3902838820686156
1.8758530330604384,4.818682030283128
1.7208215507357862,3.308204194764187
1.7793142890906506,4.725913289376479
2.107741638111655,3.5710352312212876
2.074236547245012,2.383081029184723
2.0169200006080867,2.6463054536544064
1.9732424085212243,3.449697624322212
2.3860069467222016,4.247037473716375
2.2696227564112,2.3750921682405988
2.178411964694642,2.513871116454439
2.1159288000306082,3.182339270026432
